#NAME,McM22_E41_T16_0-3cm_S1,McM22_E41_T16_3-6cm_S2,McM22_E41_T16_6-9cm,McM22_E42_T16_0-3cm_S4,McM22_E42_T16_3-6cm_S5,McM22_E42_T16_6-9cm_S6,McM22_E43_T16_0-3cm_S7,McM22_E43_T16_3-6cm_S8,McM22_E43_T16_6-9cm_S9,McM22_E44_T16_0-3cm_S10,McM22_E44_T16_3-6cm,McM22_E44_T16_6-9cm_S12,McM22_E4_T0_0-3cm_S13,McM22_E4_T0_3-6cm_S14,McM22_E4_T0_6-9cm_S15,McM22_E51_B,McM22_E52_B_S17,McM22_E53_B_S18,McM22_E1_A_S19,McM22_E1_B_S20,McM22_E31_T12_0-3_cm_S21,McM22_E32_T12_0-3_cm_S22,McM23_E12_T0_13CH4_S23,McM23_E12_T0_13CH4_O2_S24,McM23_E12_TF_CH4_S25,McM23_E12_TF_-CH4_S26,McM23_E12_TF_CH4_O2_S27,McM23_E12_TF_-CH4_O2_S28,McM23_E14_T0_13CH4_S29,McM23_E14_T0_13CH4_O2_S30,McM23_E14_TF_CH4_S31,McM23_E14_TF_-CH4_S32,McM23_E14_TF_CH4_O2_S33,McM23_E14_TF_-CH4_C6301_C6328O2_S34
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__uncultured;s__,16,52,13,37,58,23,37,86,41,21,21,23,15,28,30,14,16,15,7,28,32,44,38,26,21,20,34,8,28,29,4,35,13,28
d__Bacteria;p__Myxococcota;c__Polyangia;o__VHS-B4-70;f__VHS-B4-70;g__VHS-B4-70;s__,3,34,18,0,19,16,8,34,28,0,5,15,0,9,37,20,6,10,14,23,15,12,36,0,9,19,0,0,57,22,47,80,6,12
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__,0,0,0,15,13,8,13,38,13,26,14,0,0,6,0,25,0,9,52,72,44,20,66,94,61,39,99,68,34,27,6,17,23,62
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured;s__,7,6,11,7,11,0,8,5,3,4,2,0,3,2,2,0,3,0,3,20,0,10,0,35,0,5,19,21,0,5,0,0,10,10
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__,20,47,6,31,28,17,45,66,49,26,24,14,21,23,38,22,15,21,28,40,59,53,33,76,2,18,67,46,26,27,28,27,55,22
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystaceae;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,6,2,10,0,0,7,10
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;__;__,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
d__Bacteria;p__Myxococcota;c__Polyangia;o__MSB-4B10;f__MSB-4B10;g__MSB-4B10;s__,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__,44,101,57,72,66,36,45,114,85,66,39,86,42,38,92,62,104,89,63,58,28,45,83,72,59,73,77,78,13,35,26,30,27,54
d__Bacteria;p__Myxococcota;c__Polyangia;__;__;__;__,10,12,0,0,3,0,3,26,18,19,18,0,9,20,0,16,21,18,6,12,8,0,0,23,0,0,23,6,0,0,0,0,0,0
d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales;f__Sumerlaeaceae;g__Sumerlaea;s__,4,20,9,5,35,20,11,26,26,2,2,9,5,13,23,6,16,5,14,18,5,10,52,15,40,28,2,0,94,6,53,59,12,9
d__Bacteria;p__Myxococcota;c__Polyangia;o__PS-B29;f__PS-B29;g__PS-B29;s__,0,14,0,0,15,12,9,16,20,0,6,14,0,11,11,9,3,13,0,0,7,5,31,0,13,14,0,0,7,10,0,7,3,6
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Psychromonadaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales;g__Aminicenantales;s__,29,319,192,33,207,266,62,344,364,34,159,267,19,93,246,134,150,92,34,69,20,39,359,12,260,290,22,4,218,33,157,216,14,46
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadales;g__Desulfuromonadales;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
d__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j;g__NB1-j;s__,230,426,226,241,404,313,338,707,461,236,231,333,175,158,373,366,282,368,772,667,274,261,249,444,138,138,567,433,215,353,112,357,253,429
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Neiella;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202_clade;f__SAR202_clade;g__SAR202_clade;s__,0,0,6,0,0,7,0,0,8,0,0,6,0,0,0,11,10,10,30,36,3,0,36,24,20,26,29,13,12,0,0,2,0,0
d__Bacteria;p__Spirochaetota;c__MVP-15;o__MVP-15;f__MVP-15;g__MVP-15;s__,11,15,10,11,22,6,11,22,11,15,12,9,20,8,3,0,0,0,5,14,24,28,3,14,2,0,20,12,6,6,0,7,16,21
d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66;f__JG30-KF-CM66;g__JG30-KF-CM66;s__,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2;s__,28,21,9,19,20,9,16,48,18,36,7,11,33,17,8,0,4,0,13,19,42,27,0,44,6,2,55,31,0,40,0,4,29,34
d__Bacteria;p__Gemmatimonadota;c__MD2902-B12;o__MD2902-B12;f__MD2902-B12;g__MD2902-B12;s__,2,7,4,0,12,8,5,20,7,0,0,0,2,7,5,13,6,0,0,3,0,4,26,0,9,15,0,0,9,0,26,47,9,0
d__Bacteria;p__FCPU426;c__FCPU426;o__FCPU426;f__FCPU426;g__FCPU426;s__,4,0,0,4,0,0,0,0,2,0,0,0,2,0,0,4,0,3,2,0,0,0,4,0,2,5,0,0,15,0,0,10,0,0
d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__PHOS-HE36;g__PHOS-HE36;s__,17,59,48,31,57,49,18,86,187,16,16,86,17,25,140,276,225,194,26,39,120,127,1288,129,893,812,142,87,996,144,563,1140,92,229
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__,99,365,219,132,307,231,176,507,509,104,161,258,56,141,297,423,297,283,307,219,436,569,1368,161,810,850,260,151,1758,390,912,1923,236,592
d__Bacteria;p__LCP-89;c__LCP-89;o__LCP-89;f__LCP-89;g__LCP-89;s__,208,770,563,813,731,738,725,1074,1842,1227,358,1166,38,415,646,3731,3635,2998,60,58,324,160,444,24,299,382,323,292,287,47,222,271,94,98
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;s__,18,21,0,11,17,6,26,26,14,19,9,0,2,3,15,11,2,5,63,73,11,55,47,112,28,34,89,56,26,49,2,17,33,58
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__,171,198,117,185,234,140,250,471,228,218,144,150,93,106,122,42,50,63,115,117,165,199,37,210,17,20,245,212,40,133,27,84,151,249
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__BIrii41;g__BIrii41;s__,4,0,0,0,0,0,4,0,0,5,0,0,0,0,0,2,0,0,0,0,12,10,0,39,0,0,13,13,0,4,0,0,7,8
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;__;__;__;__,0,3,0,4,4,0,0,4,0,0,0,0,0,0,2,13,0,0,0,0,2,0,0,0,0,0,0,0,18,8,12,15,6,0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__,101,247,431,208,282,304,182,363,656,143,113,313,83,193,281,1485,1378,1027,21,10,74,65,1457,80,1099,1378,198,80,292,93,165,396,60,88
d__Bacteria;p__Latescibacterota;__;__;__;__;__,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,0,0,6,0,0
d__Bacteria;p__Acidobacteriota;c__Subgroup_26;o__Subgroup_26;f__Subgroup_26;g__Subgroup_26;s__,0,0,2,3,2,6,5,5,5,0,2,0,0,0,3,9,0,0,53,73,6,4,3,47,3,4,44,41,0,0,0,0,2,6
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;__;__;__,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales;s__,30,15,10,42,27,6,35,31,23,27,0,13,14,12,18,11,9,9,32,56,59,65,9,47,0,2,28,40,3,23,6,15,9,30
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__,25,89,17,27,101,30,33,187,73,50,42,44,26,62,73,20,28,17,47,71,14,23,3,32,3,5,28,13,6,2,4,11,0,6
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__,30,17,13,30,26,23,37,41,51,12,12,14,4,7,20,15,5,11,36,56,39,21,15,108,2,15,88,76,11,42,7,13,52,54
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__uncultured;s__,15,21,3,29,20,14,14,27,32,15,6,17,2,11,18,26,35,12,45,40,53,54,12,66,23,5,67,55,25,46,10,22,67,93
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__MBAE14;g__MBAE14;s__,32,110,71,41,76,79,44,138,59,45,36,50,24,27,55,110,106,119,30,34,10,0,40,31,18,23,60,52,18,5,22,32,0,11
d__Bacteria;p__Proteobacteria;__;__;__;__;__,0,17,0,3,10,0,10,9,12,3,9,16,17,6,6,15,14,8,6,5,11,9,78,3,51,40,0,0,36,3,22,48,0,4
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfocapsa;s__,11,53,0,18,44,37,43,82,16,14,4,24,17,18,12,13,39,21,17,23,567,432,40,12,16,15,25,31,162,967,88,157,373,181
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__,0,9,17,0,2,11,3,34,0,7,0,10,3,0,5,11,18,5,4,12,16,5,41,6,52,20,2,10,23,13,16,9,9,10
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;__;__,0,6,0,12,0,0,11,10,0,4,0,0,3,2,0,0,0,0,4,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Phaselicystidaceae;g__Phaselicystis;s__,15,69,29,24,39,62,27,90,47,13,24,33,12,21,26,26,29,35,0,4,9,13,0,0,0,0,0,0,0,0,2,14,12,0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Eel-36e1D6;g__Eel-36e1D6;s__,12,0,3,4,8,5,0,6,0,9,0,8,9,0,8,13,5,4,25,25,20,16,17,28,10,12,14,11,25,20,5,19,7,12
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;s__,7,10,0,4,12,0,6,11,0,3,2,3,3,0,0,15,5,4,0,0,2,4,6,23,0,0,11,6,0,15,0,3,0,8
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__,0,10,19,0,5,16,3,22,35,0,6,27,0,7,22,16,7,4,26,17,63,75,436,18,291,304,15,11,444,44,259,447,20,57
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Sva1033;g__Sva1033;s__,0,0,0,0,9,0,0,0,11,3,0,6,0,6,14,0,7,6,191,254,33,34,0,0,0,0,5,0,17,0,19,31,0,4
d__Bacteria;p__Acidobacteriota;c__Subgroup_22;o__Subgroup_22;f__Subgroup_22;g__Subgroup_22;s__,26,52,88,23,83,59,35,90,76,11,51,81,12,47,53,121,116,106,204,191,93,135,347,230,202,175,169,142,255,162,103,262,66,153
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__B276-D12;s__,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__,28,73,15,44,60,10,60,76,43,65,24,17,50,49,20,31,25,25,54,57,106,103,44,72,59,36,40,71,6,44,12,21,43,75
d__Bacteria;p__Zixibacteria;c__Zixibacteria;o__Zixibacteria;f__Zixibacteria;g__Zixibacteria;s__,43,173,205,54,175,198,69,325,327,47,89,192,34,70,247,307,210,258,119,99,132,153,1424,69,824,908,105,57,1206,134,628,1416,130,248
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter;s__,55,54,25,65,49,52,81,99,48,97,33,23,49,27,29,28,16,8,27,81,51,53,10,89,11,8,126,96,8,50,4,25,54,64
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;s__,333,506,120,444,400,147,475,867,332,417,136,205,262,277,250,67,79,78,116,227,169,222,70,89,55,56,170,110,111,146,72,176,163,215
d__Bacteria;p__PAUC34f;c__PAUC34f;o__PAUC34f;f__PAUC34f;g__PAUC34f;s__,5,12,12,5,17,10,4,15,19,17,0,6,4,6,15,12,9,8,28,13,18,33,42,24,57,53,27,13,110,26,48,83,14,23
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__,180,576,439,279,568,395,282,911,733,259,296,412,144,289,408,486,349,425,64,88,327,310,548,61,356,308,100,41,768,206,396,934,165,265
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__,501,451,230,516,479,213,585,990,478,619,208,268,397,278,273,191,116,149,1773,1884,859,866,202,980,113,149,1005,875,198,692,130,306,549,713
d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,7,5,0,0,0,0,0,0
d__Eukaryota;__;__;__;__;__;__,16,35,90,2,43,80,17,86,139,11,14,57,6,26,106,97,101,56,27,38,78,136,1391,46,811,851,75,31,1157,78,512,913,72,148
Unassigned;__;__;__;__;__;__,33,24,26,36,32,15,27,43,34,40,14,4,85,41,51,13,9,11,9,8,31,16,362,57,175,154,82,33,293,40,96,278,33,39
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__,454,1538,997,701,1401,1136,796,2327,2105,640,766,1214,495,906,1332,894,708,730,830,1031,1205,1516,4578,430,2385,2639,490,218,5259,912,3195,5812,792,1626
d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;g__Candidatus_Aenigmarchaeum;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA011-D5;g__SCGC_AAA011-D5;s__,6,44,44,23,48,55,17,103,149,10,28,65,4,43,157,181,210,184,27,26,99,136,873,23,465,441,40,18,722,50,654,1144,71,156
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__uncultured;g__uncultured;s__,0,13,27,0,15,18,2,20,41,6,0,26,0,13,41,17,28,44,0,0,18,34,309,4,139,161,13,5,331,52,148,325,36,77
d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;g__Aenigmarchaeales;s__,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,6,9,3,21,14,4,0,12,3,5,27,0,4
d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0
d__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales;f__uncultured;g__uncultured;s__,0,2,2,0,5,4,0,0,0,0,0,4,0,0,11,2,3,8,0,2,9,9,63,0,33,16,2,0,38,19,24,42,5,21
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SM23-30;g__SM23-30;s__,0,11,9,0,13,10,2,27,31,3,6,19,2,3,16,21,11,6,5,14,7,16,62,5,44,50,0,0,76,13,31,101,6,5
d__Bacteria;p__WS1;c__WS1;o__WS1;f__WS1;g__WS1;s__,5,12,28,0,7,12,0,11,38,0,0,10,0,12,25,0,15,6,0,0,9,6,65,0,35,36,0,0,86,5,40,51,2,13
d__Archaea;__;__;__;__;__;__,0,0,0,0,0,2,0,2,9,0,2,3,0,2,0,0,7,3,0,0,5,6,208,0,68,101,7,0,50,2,19,29,0,0
d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__,9,0,3,0,5,0,0,5,0,0,0,2,0,2,0,3,0,0,0,0,0,7,2,6,3,2,4,0,0,2,4,8,3,5
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Urania-1B-19_marine_sediment_group;s__,12,9,17,9,20,26,4,24,34,4,9,17,9,8,9,16,12,14,30,20,27,18,18,40,9,22,40,24,24,22,14,32,22,24
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__,35,28,13,38,25,18,67,45,27,24,7,23,11,11,39,177,169,110,3,32,65,69,56,134,75,62,118,91,2,34,2,4,23,42
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria;g__Candidatus_Peribacteria;s__,0,7,2,8,8,2,11,5,3,7,3,3,0,0,5,10,23,7,2,2,0,18,7,2,9,2,10,4,0,16,5,4,0,4
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__Candidatus_Fritschea;s__,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,3,0,2,0,0,3,0,0,0,0,2,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;__;__;__,3,4,0,9,2,7,4,13,5,0,2,7,4,0,6,11,16,10,0,0,8,6,27,6,24,21,9,0,12,7,0,27,10,21
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__uncultured;s__,2,7,0,0,14,3,0,0,0,0,0,0,0,3,11,13,3,3,3,5,0,11,54,0,27,27,6,4,5,3,4,23,0,2
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__Ga0074140;s__,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Rubidus;s__,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Metachlamydia;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;__;__,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,5,0,5,2,5,0,12,0,5,7,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured;s__,0,8,2,0,0,0,10,2,11,0,2,2,0,2,5,16,0,4,0,0,0,8,7,8,0,0,10,2,8,2,3,8,8,3
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Neochlamydia;s__,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,8,0,5,0,3,5,0,0,0,0,0,0,2,8
d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__Hydrogenedensaceae;s__,10,74,29,11,58,30,24,99,52,8,18,26,6,11,36,44,35,34,16,15,22,38,110,15,40,69,36,24,131,23,73,185,29,34
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__uncultured;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Waddliaceae;g__Waddlia;s__,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;__;__;__;__,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,0,7,0,5,0,0,7,0,3,0,0,0,5,0,2,8,0,15
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__,15,25,5,16,27,8,21,22,7,9,0,0,0,0,4,0,0,2,2,9,10,13,10,21,6,5,33,11,0,0,0,3,4,10
d__Bacteria;p__Patescibacteria;c__Parcubacteria;__;__;__;__,21,16,10,6,31,2,20,22,17,18,6,15,4,0,3,16,0,9,8,9,33,48,20,10,8,17,14,0,10,13,8,16,3,20
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__,0,9,3,0,0,4,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,4,2,0,3,0,2,0,2,0,2,9,0,2
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilineaceae;s__,0,0,0,0,9,3,0,0,15,0,0,0,6,0,0,5,0,0,0,7,0,12,0,0,9,0,0,0,10,21,0,0,0,0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__uncultured;s__,2,4,3,5,7,10,3,18,9,0,13,17,0,5,27,29,26,23,0,10,7,12,28,6,23,15,6,4,65,9,36,61,8,26
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__,10,6,2,8,3,0,16,9,0,3,0,6,4,0,2,0,2,2,4,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a;s__,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1);s__,5,25,13,6,15,6,14,63,18,10,3,18,2,13,11,9,19,3,6,5,7,12,13,16,5,5,8,9,17,3,12,22,2,9
d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Shapirobacteria;f__Candidatus_Shapirobacteria;g__Candidatus_Shapirobacteria;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__Candidatus_Falkowbacteria;g__Candidatus_Falkowbacteria;s__,18,62,21,12,78,57,19,59,38,3,18,43,3,11,28,48,19,8,2,23,39,45,78,3,25,40,14,2,172,38,62,159,15,30
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera;s__,0,0,0,2,5,0,7,0,3,0,0,3,7,0,0,5,2,0,11,13,15,11,2,26,0,0,13,26,0,21,3,0,8,33
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__cvE6;g__cvE6;s__,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,3,2,8,0,0,0,0,2,0,0
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;s__,8,27,31,38,54,47,29,97,56,17,32,32,26,33,49,37,28,31,22,31,37,54,38,9,30,24,10,13,37,12,19,39,7,20
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;s__,30,42,0,14,51,24,31,73,25,30,35,23,0,0,16,54,84,39,11,23,0,0,12,37,0,0,41,18,10,0,8,19,0,11
